team_raw,action,start,end,half,pos_x,pos_y,source_layer
Galatasaray (29205),Rakip sahada geri kazanılan toplar,5024.27,5036.27,2,69.71,8.05,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5027.27,5039.27,2,58.24,13.71,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5027.27,5039.27,2,58.24,13.71,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5027.27,5039.27,2,58.24,13.71,(2)_timeline
Galatasaray (29205),İsabetli İlerletici Paslar,5027.27,5039.27,2,58.24,13.71,(2)_timeline
Galatasaray (29205),Set Hücumları,5028.27,5048.27,2,69.71,8.05,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5031.27,5043.27,2,67.67,32.64,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5031.27,5043.27,2,67.67,32.64,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5035.27,5047.27,2,77.59,57.49,(2)_timeline
Galatasaray (29205),Ceza sahasına / İsabetli,5035.27,5047.27,2,77.59,57.49,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5035.27,5047.27,2,77.59,57.49,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5035.27,5047.27,2,77.59,57.49,(2)_timeline
Galatasaray (29205),İsabetli İlerletici Paslar,5035.27,5047.27,2,77.59,57.49,(2)_timeline
Caykur Rizespor (62850),Başarılı Top Kapma,5040.27,5052.27,2,9.36,28.0,(2)_timeline
Caykur Rizespor (62850),Başarılı İkili Mücadeleler,5040.27,5052.27,2,9.36,28.0,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5040.27,5052.27,2,9.36,28.0,(2)_timeline
Galatasaray (29205),Başarısız İkili Mücadeleler,5040.27,5052.27,2,9.36,28.0,(2)_timeline
Caykur Rizespor (62850),Geri Kazanılan Toplar,5040.27,5052.27,2,9.36,28.0,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5040.27,5052.27,2,9.36,28.0,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5040.27,5052.27,2,9.36,28.0,(2)_timeline
Galatasaray (29205),Top Kaybı,5040.27,5052.27,2,95.64,40.0,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5044.27,5056.27,2,19.64,9.06,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5044.27,5056.27,2,19.64,9.06,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5044.27,5056.27,2,19.64,9.06,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5044.27,5056.27,2,19.64,9.06,(2)_timeline
Caykur Rizespor (62850),Kötü top kontrolü,5047.27,5059.27,2,43.54,21.82,(2)_timeline
Caykur Rizespor (62850),Top Kaybı,5047.27,5059.27,2,43.54,21.82,(2)_timeline
Caykur Rizespor (62850),Top kayıpları / kendi yarı sahasında,5047.27,5059.27,2,43.54,21.82,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5048.27,5060.27,2,73.17,45.39,(2)_timeline
Galatasaray (29205),Geri Kazanılan Toplar,5048.27,5060.27,2,73.17,45.39,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5048.27,5060.27,2,73.17,45.39,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5048.27,5060.27,2,73.17,45.39,(2)_timeline
Galatasaray (29205),Rakip sahada geri kazanılan toplar,5048.27,5060.27,2,73.17,45.39,(2)_timeline
Galatasaray (29205),Direkten dönen şutlar,5051.27,5063.27,2,85.24,34.88,(2)_timeline
Galatasaray (29205),Pozisyonlar,5051.27,5063.27,2,85.24,34.88,(2)_timeline
Galatasaray (29205),Şut,5051.27,5063.27,2,85.24,34.88,(2)_timeline
Galatasaray (29205),Set Hücumları,5052.27,5062.27,2,73.17,45.39,(2)_timeline
Galatasaray (29205),Şutla biten set hücumları,5052.27,5062.27,2,73.17,45.39,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5056.27,5068.27,2,12.11,36.41,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5056.27,5068.27,2,12.11,36.41,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5056.27,5068.27,2,12.11,36.41,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5056.27,5068.27,2,12.11,36.41,(2)_timeline
Caykur Rizespor (62850),Kontra Ataklar,5060.27,5084.27,2,12.11,36.41,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5061.27,5073.27,2,41.51,61.66,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5061.27,5073.27,2,41.51,61.66,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5066.27,5078.27,2,49.03,45.62,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5066.27,5078.27,2,49.03,45.62,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5066.27,5078.27,2,49.03,45.62,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5066.27,5078.27,2,49.03,45.62,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5069.27,5081.27,2,62.78,65.34,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5069.27,5081.27,2,62.78,65.34,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5069.27,5081.27,2,62.78,65.34,(2)_timeline
Caykur Rizespor (62850),Başarısız Ceza Sahasına Paslar,5075.27,5087.27,2,79.98,57.84,(2)_timeline
Caykur Rizespor (62850),Başarısız Kilit Paslar,5075.27,5087.27,2,79.98,57.84,(2)_timeline
Caykur Rizespor (62850),Başarısız İleri Paslar,5075.27,5087.27,2,79.98,57.84,(2)_timeline
Caykur Rizespor (62850),Başarısız İlerletici Paslar,5075.27,5087.27,2,79.98,57.84,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5075.27,5087.27,2,79.98,57.84,(2)_timeline
Caykur Rizespor (62850),Top Kaybı,5075.27,5087.27,2,96.47,33.91,(2)_timeline
Caykur Rizespor (62850),İsabetsiz Ortalar,5075.27,5087.27,2,79.98,57.84,(2)_timeline
Caykur Rizespor (62850),İsabetsiz paslar,5075.27,5087.27,2,79.98,57.84,(2)_timeline
Galatasaray (29205),Geri Kazanılan Toplar,5076.27,5088.27,2,3.75,33.3,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5082.27,5094.27,2,11.99,35.4,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5082.27,5094.27,2,11.99,35.4,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5082.27,5094.27,2,11.99,35.4,(2)_timeline
Galatasaray (29205),Set Hücumları,5086.27,5125.27,2,11.99,35.4,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5087.27,5099.27,2,36.61,33.56,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5087.27,5099.27,2,36.61,33.56,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5087.27,5099.27,2,36.61,33.56,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5090.27,5102.27,2,57.04,17.91,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5090.27,5102.27,2,57.04,17.91,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5092.27,5104.27,2,51.66,1.61,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5092.27,5104.27,2,51.66,1.61,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5092.27,5104.27,2,51.66,1.61,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5095.27,5107.27,2,57.16,2.53,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5095.27,5107.27,2,57.16,2.53,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5097.27,5109.27,2,40.55,4.76,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5097.27,5109.27,2,40.55,4.76,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5102.27,5114.27,2,33.38,20.28,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5102.27,5114.27,2,33.38,20.28,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5102.27,5114.27,2,33.38,20.28,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5105.27,5117.27,2,34.94,15.02,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5105.27,5117.27,2,34.94,15.02,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5109.27,5121.27,2,13.43,39.08,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5109.27,5121.27,2,13.43,39.08,(2)_timeline
Galatasaray (29205),Top Taşıma,5110.27,5122.27,2,18.8,52.23,(2)_timeline
Galatasaray (29205),Başarılı driplingler,5114.27,5126.27,2,30.28,47.1,(2)_timeline
Galatasaray (29205),Başarılı İkili Mücadeleler,5114.27,5126.27,2,30.28,47.1,(2)_timeline
Caykur Rizespor (62850),Başarısız Top Kapma,5114.27,5126.27,2,30.28,47.1,(2)_timeline
Caykur Rizespor (62850),Başarısız İkili Mücadeleler,5114.27,5126.27,2,30.28,47.1,(2)_timeline
Caykur Rizespor (62850),Faul,5117.27,5129.27,2,64.45,25.76,(2)_timeline
Galatasaray (29205),Yapılan Fauller,5117.27,5129.27,2,64.45,25.76,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5172.27,5184.27,2,39.0,39.35,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5172.27,5184.27,2,39.0,39.35,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5178.27,5190.27,2,25.26,28.96,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5178.27,5190.27,2,25.26,28.96,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5178.27,5190.27,2,25.26,28.96,(2)_timeline
Galatasaray (29205),İsabetli İlerletici Paslar,5178.27,5190.27,2,25.26,28.96,(2)_timeline
Galatasaray (29205),Kötü top kontrolü,5180.27,5192.27,2,43.42,2.53,(2)_timeline
Galatasaray (29205),Top Kaybı,5180.27,5192.27,2,43.42,2.53,(2)_timeline
Galatasaray (29205),Top kayıpları / kendi yarı sahasında,5180.27,5192.27,2,43.42,2.53,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5185.27,5197.27,2,68.51,68.0,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5185.27,5197.27,2,68.51,68.0,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5189.27,5201.27,2,45.21,60.74,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5189.27,5201.27,2,45.21,60.74,(2)_timeline
Caykur Rizespor (62850),Set Hücumları,5189.27,5202.27,2,68.51,68.0,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5191.27,5203.27,2,47.24,49.56,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5191.27,5203.27,2,47.24,49.56,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5191.27,5203.27,2,47.24,49.56,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5191.27,5203.27,2,47.24,49.56,(2)_timeline
Galatasaray (29205),Faul,5194.27,5206.27,2,45.93,2.4,(2)_timeline
Caykur Rizespor (62850),Yapılan Fauller,5194.27,5206.27,2,45.93,2.4,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5200.27,5212.27,2,56.8,64.81,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5200.27,5212.27,2,56.8,64.81,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5203.27,5215.27,2,43.54,53.9,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5203.27,5215.27,2,43.54,53.9,(2)_timeline
Caykur Rizespor (62850),Set Hücumları,5204.27,5224.27,2,56.8,64.81,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5209.27,5221.27,2,19.52,31.15,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5209.27,5221.27,2,19.52,31.15,(2)_timeline
Caykur Rizespor (62850),Uzun Kale Vuruşları (40+ mt),5209.27,5221.27,2,19.52,31.15,(2)_timeline
Caykur Rizespor (62850),Uzun paslar,5209.27,5221.27,2,19.52,31.15,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5209.27,5221.27,2,19.52,31.15,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5212.27,5224.27,2,54.89,7.48,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5212.27,5224.27,2,54.89,7.48,(2)_timeline
Galatasaray (29205),Başarılı Top Kapma,5216.27,5228.27,2,46.88,37.11,(2)_timeline
Galatasaray (29205),Başarılı İkili Mücadeleler,5216.27,5228.27,2,46.88,37.11,(2)_timeline
Caykur Rizespor (62850),Başarısız İkili Mücadeleler,5216.27,5228.27,2,46.88,37.11,(2)_timeline
Galatasaray (29205),Geri Kazanılan Toplar,5216.27,5228.27,2,46.88,37.11,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5216.27,5228.27,2,46.88,37.11,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5216.27,5228.27,2,46.88,37.11,(2)_timeline
Caykur Rizespor (62850),Top Kaybı,5216.27,5228.27,2,58.12,30.89,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5218.27,5230.27,2,47.0,45.0,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5218.27,5230.27,2,47.0,45.0,(2)_timeline
Galatasaray (29205),Kontra Ataklar,5220.27,5229.27,2,46.88,37.11,(2)_timeline
Caykur Rizespor (62850),Başarılı Top Kapma,5221.27,5233.27,2,41.87,38.91,(2)_timeline
Caykur Rizespor (62850),Başarılı İkili Mücadeleler,5221.27,5233.27,2,41.87,38.91,(2)_timeline
Galatasaray (29205),Başarısız İkili Mücadeleler,5221.27,5233.27,2,41.87,38.91,(2)_timeline
Caykur Rizespor (62850),Geri Kazanılan Toplar,5221.27,5233.27,2,41.87,38.91,(2)_timeline
Galatasaray (29205),Top Kaybı,5221.27,5233.27,2,63.13,29.09,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5226.27,5238.27,2,32.66,24.45,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5226.27,5238.27,2,32.66,24.45,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5226.27,5238.27,2,32.66,24.45,(2)_timeline
Caykur Rizespor (62850),Başarısız İleri Paslar,5227.27,5239.27,2,37.21,29.31,(2)_timeline
Caykur Rizespor (62850),Başarısız İlerletici Paslar,5227.27,5239.27,2,37.21,29.31,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5227.27,5239.27,2,37.21,29.31,(2)_timeline
Caykur Rizespor (62850),Top Kaybı,5227.27,5239.27,2,73.89,33.65,(2)_timeline
Caykur Rizespor (62850),İsabetsiz paslar,5227.27,5239.27,2,37.21,29.31,(2)_timeline
Galatasaray (29205),Geri Kazanılan Toplar,5232.27,5244.27,2,31.11,34.35,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5235.27,5247.27,2,27.77,37.37,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5235.27,5247.27,2,27.77,37.37,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5235.27,5247.27,2,27.77,37.37,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5237.27,5249.27,2,47.0,34.09,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5237.27,5249.27,2,47.0,34.09,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5240.27,5252.27,2,23.94,37.51,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5240.27,5252.27,2,23.94,37.51,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5242.27,5254.27,2,9.84,24.09,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5242.27,5254.27,2,9.84,24.09,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5244.27,5256.27,2,11.75,9.76,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5244.27,5256.27,2,11.75,9.76,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5244.27,5256.27,2,11.75,9.76,(2)_timeline
Caykur Rizespor (62850),Faul,5246.27,5258.27,2,81.66,64.16,(2)_timeline
Galatasaray (29205),Yapılan Fauller,5246.27,5258.27,2,81.66,64.16,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5251.27,5263.27,2,22.75,3.71,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5251.27,5263.27,2,22.75,3.71,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5253.27,5265.27,2,25.97,20.94,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5253.27,5265.27,2,25.97,20.94,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5253.27,5265.27,2,25.97,20.94,(2)_timeline
Galatasaray (29205),Set Hücumları,5255.27,5271.27,2,22.75,3.71,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5257.27,5269.27,2,46.53,28.7,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5257.27,5269.27,2,46.53,28.7,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5257.27,5269.27,2,46.53,28.7,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5260.27,5272.27,2,67.56,25.54,(2)_timeline
Galatasaray (29205),Ceza sahasına / İsabetli,5260.27,5272.27,2,67.56,25.54,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5260.27,5272.27,2,67.56,25.54,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5260.27,5272.27,2,67.56,25.54,(2)_timeline
Galatasaray (29205),İsabetli İlerletici Paslar,5260.27,5272.27,2,67.56,25.54,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5262.27,5274.27,2,90.86,15.28,(2)_timeline
Galatasaray (29205),Top Kaybı,5262.27,5274.27,2,96.23,35.14,(2)_timeline
Galatasaray (29205),İsabetsiz paslar,5262.27,5274.27,2,90.86,15.28,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5263.27,5275.27,2,8.29,31.68,(2)_timeline
Caykur Rizespor (62850),Geri Kazanılan Toplar,5263.27,5275.27,2,8.29,31.68,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5263.27,5275.27,2,8.29,31.68,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5263.27,5275.27,2,8.29,31.68,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5263.27,5275.27,2,8.29,31.68,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5267.27,5279.27,2,29.56,63.24,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5267.27,5279.27,2,29.56,63.24,(2)_timeline
Caykur Rizespor (62850),Kontra Ataklar,5267.27,5285.27,2,8.29,31.68,(2)_timeline
Caykur Rizespor (62850),Top Taşıma,5268.27,5280.27,2,27.89,59.03,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5273.27,5285.27,2,48.2,57.19,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5273.27,5285.27,2,48.2,57.19,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5275.27,5287.27,2,47.72,63.5,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5275.27,5287.27,2,47.72,63.5,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5276.27,5288.27,2,49.15,43.25,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5276.27,5288.27,2,49.15,43.25,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5276.27,5288.27,2,49.15,43.25,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5276.27,5288.27,2,49.15,43.25,(2)_timeline
Galatasaray (29205),Faul,5277.27,5289.27,2,55.61,27.12,(2)_timeline
Caykur Rizespor (62850),Yapılan Fauller,5277.27,5289.27,2,55.61,27.12,(2)_timeline
Galatasaray (29205),Başarılı İkili Mücadeleler,5299.27,5311.27,2,25.26,19.1,(2)_timeline
Caykur Rizespor (62850),Başarısız İkili Mücadeleler,5299.27,5311.27,2,25.26,19.1,(2)_timeline
Galatasaray (29205),Başarılı İleri Paslar,5302.27,5314.27,2,23.94,14.89,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5302.27,5314.27,2,23.94,14.89,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5302.27,5314.27,2,23.94,14.89,(2)_timeline
Galatasaray (29205),Set Hücumları,5303.27,5321.27,2,25.26,19.1,(2)_timeline
Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5305.27,5317.27,2,40.67,26.2,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5305.27,5317.27,2,40.67,26.2,(2)_timeline
Galatasaray (29205),Top Taşıma,5307.27,5319.27,2,46.05,51.05,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5311.27,5323.27,2,76.88,48.55,(2)_timeline
Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5311.27,5323.27,2,78.55,45.13,(2)_timeline
Galatasaray (29205),Paslar adresi bulanlar,5311.27,5323.27,2,76.88,48.55,(2)_timeline
Galatasaray (29205),Top Kaybı,5311.27,5323.27,2,76.76,39.35,(2)_timeline
Galatasaray (29205),İsabetsiz paslar,5311.27,5323.27,2,78.55,45.13,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5313.27,5325.27,2,28.24,28.65,(2)_timeline
Caykur Rizespor (62850),Geri Kazanılan Toplar,5313.27,5325.27,2,28.24,28.65,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5313.27,5325.27,2,28.24,28.65,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5313.27,5325.27,2,28.24,28.65,(2)_timeline
Caykur Rizespor (62850),Set Hücumları,5317.27,5333.27,2,28.24,28.65,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5318.27,5330.27,2,45.57,20.9,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5318.27,5330.27,2,45.57,20.9,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5321.27,5333.27,2,47.84,23.13,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5321.27,5333.27,2,47.84,23.13,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5321.27,5333.27,2,47.84,23.13,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5321.27,5333.27,2,47.84,23.13,(2)_timeline
Galatasaray (29205),Faul,5325.27,5337.27,2,47.72,55.26,(2)_timeline
Caykur Rizespor (62850),Yapılan Fauller,5325.27,5337.27,2,47.72,55.26,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5329.27,5341.27,2,46.76,12.09,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5329.27,5341.27,2,46.76,12.09,(2)_timeline
Caykur Rizespor (62850),Başarılı İleri Paslar,5332.27,5344.27,2,53.34,24.31,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5332.27,5344.27,2,53.34,24.31,(2)_timeline
Caykur Rizespor (62850),Uzun Kale Vuruşları (40+ mt),5332.27,5344.27,2,53.34,24.31,(2)_timeline
Caykur Rizespor (62850),Uzun paslar,5332.27,5344.27,2,53.34,24.31,(2)_timeline
Caykur Rizespor (62850),İsabetli İlerletici Paslar,5332.27,5344.27,2,53.34,24.31,(2)_timeline
Caykur Rizespor (62850),Set Hücumları,5333.27,5361.27,2,46.76,12.09,(2)_timeline
Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5339.27,5351.27,2,85.48,60.08,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5339.27,5351.27,2,85.48,60.08,(2)_timeline
Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5343.27,5355.27,2,69.83,56.79,(2)_timeline
Caykur Rizespor (62850),Paslar adresi bulanlar,5343.27,5355.27,2,69.83,56.79,(2)_timeline
Caykur Rizespor (62850),Başarısız Uzun Toplar,5346.27,5358.27,2,56.2,44.04,(2)_timeline
Caykur Rizespor (62850),Başarısız İleri Paslar,5346.27,5358.27,2,56.2,44.04,(2)_timeline
