ID;start;end;code;action;half;pos_x;pos_y
2132;3336.27;3348.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;46.65;30.08
2133;3338.27;3350.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;54.89;16.67
2134;3338.27;3350.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;54.89;16.67
2135;3338.27;3350.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;54.89;16.67
2136;3338.27;3350.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;54.89;16.67
2137;3340.27;3416.27;Caykur Rizespor (62850) - Set Hücumları;Set Hücumları;2;46.65;30.08
2138;3345.27;3357.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;72.45;8.26
2139;3345.27;3357.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;72.45;8.26
2140;3350.27;3362.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;60.86;14.57
2141;3350.27;3362.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;60.86;14.57
2142;3350.27;3362.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;60.86;14.57
2143;3350.27;3362.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;60.86;14.57
2144;3355.27;3367.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;68.51;7.07
2145;3355.27;3367.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;68.51;7.07
2146;3355.27;3367.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;68.51;7.07
2147;3355.27;3367.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;68.51;7.07
2148;3357.27;3369.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;75.08;6.81
2149;3357.27;3369.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;75.08;6.81
2150;3361.27;3373.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;60.63;9.44
2151;3361.27;3373.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;60.63;9.44
2152;3364.27;3376.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;34.94;21.93
2153;3364.27;3376.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;34.94;21.93
2154;3369.27;3381.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;15.58;32.32
2155;3369.27;3381.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;15.58;32.32
2156;3369.27;3381.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;15.58;32.32
2157;3369.27;3381.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;15.58;32.32
2158;3374.27;3386.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;36.85;9.97
2159;3374.27;3386.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;36.85;9.97
2160;3377.27;3389.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;39.24;24.04
2161;3377.27;3389.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;39.24;24.04
2162;3379.27;3391.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;45.93;44.02
2163;3379.27;3391.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;45.93;44.02
2164;3379.27;3391.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;45.93;44.02
2165;3379.27;3391.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;45.93;44.02
2166;3383.27;3395.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;68.39;62.69
2167;3383.27;3395.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;68.39;62.69
2168;3384.27;3396.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;63.01;58.75
2169;3384.27;3396.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;63.01;58.75
2170;3384.27;3396.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;63.01;58.75
2171;3384.27;3396.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;63.01;58.75
2172;3391.27;3403.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;83.57;64.53
2173;3391.27;3403.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;83.57;64.53
2174;3393.27;3405.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;77.35;58.09
2175;3393.27;3405.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;77.35;58.09
2176;3396.27;3408.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;69.59;45.21
2177;3396.27;3408.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;69.59;45.21
2178;3400.27;3412.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;74.13;14.04
2179;3400.27;3412.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;74.13;14.04
2180;3402.27;3414.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;77.0;11.81
2181;3402.27;3414.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;77.0;11.81
2182;3402.27;3414.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;77.0;11.81
2183;3402.27;3414.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;77.0;11.81
2184;3403.27;3415.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;85.84;23.38
2185;3403.27;3415.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;85.84;23.38
2186;3403.27;3415.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;85.84;23.38
2187;3403.27;3415.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;85.84;23.38
2188;3406.27;3418.27;Galatasaray (29205) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;10.08;55.93
2189;3406.27;3418.27;Caykur Rizespor (62850) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;10.08;55.93
2190;3408.27;3420.27;Galatasaray (29205) - Başarısız İleri Paslar;Başarısız İleri Paslar;2;5.3;61.98
2191;3408.27;3420.27;Galatasaray (29205) - Başarısız İlerletici Paslar;Başarısız İlerletici Paslar;2;5.3;61.98
2192;3408.27;3420.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;5.3;61.98
2193;3408.27;3420.27;Galatasaray (29205) - İsabetsiz paslar;İsabetsiz paslar;2;5.3;61.98
2194;3412.27;3424.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;60.86;10.75
2195;3412.27;3424.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;60.86;10.75
2196;3414.27;3426.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;58.71;4.18
2197;3414.27;3426.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;58.71;4.18
2198;3414.27;3426.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;58.71;4.18
2199;3415.27;3436.27;Caykur Rizespor (62850) - Set Hücumları;Set Hücumları;2;62.42;12.46
2200;3416.27;3428.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;65.88;5.76
2201;3416.27;3428.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;65.88;5.76
2202;3416.27;3428.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;65.88;5.76
2203;3419.27;3431.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;73.53;5.76
2204;3419.27;3431.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;73.53;5.76
2205;3420.27;3432.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;67.32;11.28
2206;3420.27;3432.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;67.32;11.28
2207;3425.27;3437.27;Caykur Rizespor (62850) - Başarısız İleri Paslar;Başarısız İleri Paslar;2;67.56;29.56
2208;3425.27;3437.27;Caykur Rizespor (62850) - Başarısız İlerletici Paslar;Başarısız İlerletici Paslar;2;67.56;29.56
2209;3425.27;3437.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;67.56;29.56
2210;3425.27;3437.27;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;2;67.56;29.56
2211;3428.27;3440.27;Caykur Rizespor (62850) - Ofsaytlar;Ofsaytlar;2;95.04;11.41
2212;3428.27;3440.27;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;2;95.04;11.41
2213;3464.27;3476.27;Galatasaray (29205) - Başarısız İleri Paslar;Başarısız İleri Paslar;2;70.3;49.09
2214;3464.27;3476.27;Galatasaray (29205) - Başarısız İlerletici Paslar;Başarısız İlerletici Paslar;2;70.3;49.09
2215;3464.27;3476.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;70.3;49.09
2216;3464.27;3476.27;Galatasaray (29205) - Top Kaybı;Top Kaybı;2;81.77;43.18
2217;3464.27;3476.27;Galatasaray (29205) - İsabetsiz paslar;İsabetsiz paslar;2;70.3;49.09
2218;3468.27;3476.27;Galatasaray (29205) - Set Hücumları;Set Hücumları;2;70.3;49.09
2219;3480.27;3492.27;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;89.9;44.62
2220;3480.27;3492.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;14.86;24.3
2221;3480.27;3492.27;Galatasaray (29205) - Rakip sahada geri kazanılan toplar;Rakip sahada geri kazanılan toplar;2;89.9;44.62
2222;3480.27;3492.27;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;2;15.1;23.38
2223;3480.27;3492.27;Caykur Rizespor (62850) - Top kayıpları / kendi yarı sahasında;Top kayıpları / kendi yarı sahasında;2;15.1;23.38
2224;3480.27;3492.27;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;2;14.86;24.3
2225;3490.27;3502.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;18.33;0.0
2226;3490.27;3502.27;Caykur Rizespor (62850) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;18.33;0.0
2227;3490.27;3502.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;18.33;0.0
2228;3492.27;3504.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;24.9;15.09
2229;3492.27;3504.27;Caykur Rizespor (62850) - İsabetsiz paslar;İsabetsiz paslar;2;24.9;15.09
2230;3495.27;3507.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;8.89;22.19
2231;3495.27;3507.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;8.89;22.19
2232;3496.27;3508.27;Caykur Rizespor (62850) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;4.23;26.14
2233;3496.27;3508.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;4.23;26.14
2234;3496.27;3508.27;Caykur Rizespor (62850) - Uzun Kale Vuruşları (40+ mt);Uzun Kale Vuruşları (40+ mt);2;4.23;26.14
2235;3496.27;3508.27;Caykur Rizespor (62850) - Uzun paslar;Uzun paslar;2;4.23;26.14
2236;3496.27;3508.27;Caykur Rizespor (62850) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;4.23;26.14
2237;3498.27;3510.27;Galatasaray (29205) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;58.0;52.25
2238;3498.27;3510.27;Caykur Rizespor (62850) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;58.0;52.25
2239;3498.27;3510.27;Galatasaray (29205) - Geri Kazanılan Toplar;Geri Kazanılan Toplar;2;58.0;52.25
2240;3498.27;3510.27;Galatasaray (29205) - Rakip sahada geri kazanılan toplar;Rakip sahada geri kazanılan toplar;2;58.0;52.25
2241;3498.27;3510.27;Caykur Rizespor (62850) - Top Kaybı;Top Kaybı;2;47.0;15.75
2242;3498.27;3510.27;Caykur Rizespor (62850) - Top kayıpları / kendi yarı sahasında;Top kayıpları / kendi yarı sahasında;2;47.0;15.75
2243;3500.27;3512.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;49.87;47.78
2244;3500.27;3512.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;49.87;47.78
2245;3500.27;3512.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;49.87;47.78
2246;3500.27;3512.27;Galatasaray (29205) - İsabetli İlerletici Paslar;İsabetli İlerletici Paslar;2;49.87;47.78
2247;3502.27;3514.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;75.56;43.44
2248;3502.27;3514.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;75.56;43.44
2249;3502.27;3514.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;75.56;43.44
2250;3504.27;3516.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;80.46;46.99
2251;3504.27;3516.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;80.46;46.99
2252;3504.27;3550.27;Galatasaray (29205) - Set Hücumları;Set Hücumları;2;49.87;47.78
2253;3508.27;3520.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;76.64;28.97
2254;3508.27;3520.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;76.64;28.97
2255;3511.27;3523.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;73.17;23.58
2256;3511.27;3523.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;73.17;23.58
2257;3512.27;3524.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;74.37;31.47
2258;3512.27;3524.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;74.37;31.47
2259;3513.27;3525.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;71.98;25.82
2260;3513.27;3525.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;71.98;25.82
2261;3516.27;3528.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;67.08;13.99
2262;3516.27;3528.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;67.08;13.99
2263;3519.27;3531.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;69.47;33.71
2264;3519.27;3531.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;69.47;33.71
2265;3521.27;3533.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;77.83;59.61
2266;3521.27;3533.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;77.83;59.61
2267;3521.27;3533.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;77.83;59.61
2268;3524.27;3536.27;Caykur Rizespor (62850) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;20.0;22.59
2269;3524.27;3536.27;Galatasaray (29205) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;20.0;22.59
2270;3524.27;3536.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;80.34;61.19
2271;3524.27;3536.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;80.34;61.19
2272;3528.27;3540.27;Galatasaray (29205) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;85.96;48.04
2273;3528.27;3540.27;Caykur Rizespor (62850) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;85.96;48.04
2274;3528.27;3540.27;Caykur Rizespor (62850) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;18.21;22.06
2275;3528.27;3540.27;Caykur Rizespor (62850) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;18.21;22.06
2276;3535.27;3547.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;85.36;55.54
2277;3535.27;3547.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;85.36;55.54
2278;3538.27;3550.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;80.46;22.27
2279;3538.27;3550.27;Galatasaray (29205) - Top Kaybı;Top Kaybı;2;87.15;0.0
2280;3538.27;3550.27;Galatasaray (29205) - İsabetsiz paslar;İsabetsiz paslar;2;80.46;22.27
2281;3563.27;3575.27;Galatasaray (29205) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;62.78;9.12
2282;3563.27;3575.27;Caykur Rizespor (62850) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;62.78;9.12
2283;3567.27;3579.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;49.87;2.55
2284;3567.27;3579.27;Galatasaray (29205) - Uzun Kale Vuruşları (40+ mt);Uzun Kale Vuruşları (40+ mt);2;49.87;2.55
2285;3567.27;3579.27;Galatasaray (29205) - Uzun paslar;Uzun paslar;2;49.87;2.55
2286;3567.27;3615.27;Galatasaray (29205) - Set Hücumları;Set Hücumları;2;62.78;9.12
2287;3567.27;3615.27;Galatasaray (29205) - Şutla biten set hücumları;Şutla biten set hücumları;2;62.78;9.12
2288;3574.27;3586.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;20.24;32.26
2289;3574.27;3586.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;20.24;32.26
2290;3574.27;3586.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;20.24;32.26
2291;3576.27;3588.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;32.9;30.16
2292;3576.27;3588.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;32.9;30.16
2293;3578.27;3590.27;Galatasaray (29205) - Başarılı İleri Paslar;Başarılı İleri Paslar;2;15.46;28.97
2294;3578.27;3590.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;15.46;28.97
2295;3578.27;3590.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;15.46;28.97
2296;3583.27;3595.27;Galatasaray (29205) - Orta Mesafeli Kale Vuruşları (10-40 mt);Orta Mesafeli Kale Vuruşları (10-40 mt);2;37.92;4.78
2297;3583.27;3595.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;37.92;4.78
2298;3584.27;3596.27;Galatasaray (29205) - Top Taşıma;Top Taşıma;2;47.96;27.4
2299;3589.27;3601.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;77.95;39.76
2300;3589.27;3601.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;77.95;39.76
2301;3592.27;3604.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;82.49;51.46
2302;3592.27;3604.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;82.49;51.46
2303;3593.27;3605.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;85.96;45.02
2304;3593.27;3605.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;85.6;35.94
2305;3593.27;3605.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;85.96;45.02
2306;3593.27;3605.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;85.6;35.94
2307;3596.27;3608.27;Galatasaray (29205) - Kısa Kale Vuruşları (0-10 mt);Kısa Kale Vuruşları (0-10 mt);2;83.57;31.74
2308;3596.27;3608.27;Galatasaray (29205) - Paslar adresi bulanlar;Paslar adresi bulanlar;2;83.57;31.74
2309;3598.27;3610.27;Galatasaray (29205) - 3. Bölgede Başarılı Dripling;3. Bölgede Başarılı Dripling;2;80.1;24.24
2310;3598.27;3610.27;Galatasaray (29205) - Başarılı driplingler;Başarılı driplingler;2;80.1;24.24
2311;3598.27;3610.27;Galatasaray (29205) - Başarılı İkili Mücadeleler;Başarılı İkili Mücadeleler;2;80.1;24.24
2312;3598.27;3610.27;Caykur Rizespor (62850) - Başarısız Top Kapma;Başarısız Top Kapma;2;80.1;24.24
2313;3598.27;3610.27;Caykur Rizespor (62850) - Başarısız İkili Mücadeleler;Başarısız İkili Mücadeleler;2;80.1;24.24
2314;3600.27;3612.27;Galatasaray (29205) - Engellenen Şutlar;Engellenen Şutlar;2;82.49;34.23
2315;3600.27;3612.27;Galatasaray (29205) - Şut;Şut;2;82.49;34.23
