id,team,action,start,end,half,pos_x,pos_y
3316,Caykur Rizespor (62850),Başarılı İleri Paslar,5056.27,5068.27,2,12.11,36.41
3317,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5056.27,5068.27,2,12.11,36.41
3318,Caykur Rizespor (62850),Paslar adresi bulanlar,5056.27,5068.27,2,12.11,36.41
3319,Caykur Rizespor (62850),İsabetli İlerletici Paslar,5056.27,5068.27,2,12.11,36.41
3320,Caykur Rizespor (62850),Kontra Ataklar,5060.27,5084.27,2,12.11,36.41
3321,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5061.27,5073.27,2,41.51,61.66
3322,Caykur Rizespor (62850),Paslar adresi bulanlar,5061.27,5073.27,2,41.51,61.66
3323,Caykur Rizespor (62850),Başarılı İleri Paslar,5066.27,5078.27,2,49.03,45.62
3324,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5066.27,5078.27,2,49.03,45.62
3325,Caykur Rizespor (62850),Paslar adresi bulanlar,5066.27,5078.27,2,49.03,45.62
3326,Caykur Rizespor (62850),İsabetli İlerletici Paslar,5066.27,5078.27,2,49.03,45.62
3327,Caykur Rizespor (62850),Başarılı İleri Paslar,5069.27,5081.27,2,62.78,65.34
3328,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5069.27,5081.27,2,62.78,65.34
3329,Caykur Rizespor (62850),Paslar adresi bulanlar,5069.27,5081.27,2,62.78,65.34
3330,Caykur Rizespor (62850),Başarısız Ceza Sahasına Paslar,5075.27,5087.27,2,79.98,57.84
3331,Caykur Rizespor (62850),Başarısız Kilit Paslar,5075.27,5087.27,2,79.98,57.84
3332,Caykur Rizespor (62850),Başarısız İleri Paslar,5075.27,5087.27,2,79.98,57.84
3333,Caykur Rizespor (62850),Başarısız İlerletici Paslar,5075.27,5087.27,2,79.98,57.84
3334,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5075.27,5087.27,2,79.98,57.84
3335,Caykur Rizespor (62850),Top Kaybı,5075.27,5087.27,2,96.47,33.91
3336,Caykur Rizespor (62850),İsabetsiz Ortalar,5075.27,5087.27,2,79.98,57.84
3337,Caykur Rizespor (62850),İsabetsiz paslar,5075.27,5087.27,2,79.98,57.84
3338,Galatasaray (29205),Geri Kazanılan Toplar,5076.27,5088.27,2,3.75,33.3
3339,Galatasaray (29205),Başarılı İleri Paslar,5082.27,5094.27,2,11.99,35.4
3340,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5082.27,5094.27,2,11.99,35.4
3341,Galatasaray (29205),Paslar adresi bulanlar,5082.27,5094.27,2,11.99,35.4
3342,Galatasaray (29205),Set Hücumları,5086.27,5125.27,2,11.99,35.4
3343,Galatasaray (29205),Başarılı İleri Paslar,5087.27,5099.27,2,36.61,33.56
3344,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5087.27,5099.27,2,36.61,33.56
3345,Galatasaray (29205),Paslar adresi bulanlar,5087.27,5099.27,2,36.61,33.56
3346,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5090.27,5102.27,2,57.04,17.91
3347,Galatasaray (29205),Paslar adresi bulanlar,5090.27,5102.27,2,57.04,17.91
3348,Galatasaray (29205),Başarılı İleri Paslar,5092.27,5104.27,2,51.66,1.61
3349,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5092.27,5104.27,2,51.66,1.61
3350,Galatasaray (29205),Paslar adresi bulanlar,5092.27,5104.27,2,51.66,1.61
3351,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5095.27,5107.27,2,57.16,2.53
3352,Galatasaray (29205),Paslar adresi bulanlar,5095.27,5107.27,2,57.16,2.53
3353,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5097.27,5109.27,2,40.55,4.76
3354,Galatasaray (29205),Paslar adresi bulanlar,5097.27,5109.27,2,40.55,4.76
3355,Galatasaray (29205),Başarılı İleri Paslar,5102.27,5114.27,2,33.38,20.28
3356,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5102.27,5114.27,2,33.38,20.28
3357,Galatasaray (29205),Paslar adresi bulanlar,5102.27,5114.27,2,33.38,20.28
3358,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5105.27,5117.27,2,34.94,15.02
3359,Galatasaray (29205),Paslar adresi bulanlar,5105.27,5117.27,2,34.94,15.02
3360,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5109.27,5121.27,2,13.43,39.08
3361,Galatasaray (29205),Paslar adresi bulanlar,5109.27,5121.27,2,13.43,39.08
3362,Galatasaray (29205),Top Taşıma,5110.27,5122.27,2,18.8,52.23
3363,Galatasaray (29205),Başarılı driplingler,5114.27,5126.27,2,30.28,47.1
3364,Galatasaray (29205),Başarılı İkili Mücadeleler,5114.27,5126.27,2,30.28,47.1
3365,Caykur Rizespor (62850),Başarısız Top Kapma,5114.27,5126.27,2,30.28,47.1
3366,Caykur Rizespor (62850),Başarısız İkili Mücadeleler,5114.27,5126.27,2,30.28,47.1
3367,Caykur Rizespor (62850),Faul,5117.27,5129.27,2,64.45,25.76
3368,Galatasaray (29205),Yapılan Fauller,5117.27,5129.27,2,64.45,25.76
3369,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5172.27,5184.27,2,39.0,39.35
3370,Galatasaray (29205),Paslar adresi bulanlar,5172.27,5184.27,2,39.0,39.35
3371,Galatasaray (29205),Başarılı İleri Paslar,5178.27,5190.27,2,25.26,28.96
3372,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5178.27,5190.27,2,25.26,28.96
3373,Galatasaray (29205),Paslar adresi bulanlar,5178.27,5190.27,2,25.26,28.96
3374,Galatasaray (29205),İsabetli İlerletici Paslar,5178.27,5190.27,2,25.26,28.96
3375,Galatasaray (29205),Kötü top kontrolü,5180.27,5192.27,2,43.42,2.53
3376,Galatasaray (29205),Top Kaybı,5180.27,5192.27,2,43.42,2.53
3377,Galatasaray (29205),Top kayıpları / kendi yarı sahasında,5180.27,5192.27,2,43.42,2.53
3378,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5185.27,5197.27,2,68.51,68.0
3379,Caykur Rizespor (62850),Paslar adresi bulanlar,5185.27,5197.27,2,68.51,68.0
3380,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5189.27,5201.27,2,45.21,60.74
3381,Caykur Rizespor (62850),Paslar adresi bulanlar,5189.27,5201.27,2,45.21,60.74
3382,Caykur Rizespor (62850),Set Hücumları,5189.27,5202.27,2,68.51,68.0
3383,Caykur Rizespor (62850),Başarılı İleri Paslar,5191.27,5203.27,2,47.24,49.56
3384,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5191.27,5203.27,2,47.24,49.56
3385,Caykur Rizespor (62850),Paslar adresi bulanlar,5191.27,5203.27,2,47.24,49.56
3386,Caykur Rizespor (62850),İsabetli İlerletici Paslar,5191.27,5203.27,2,47.24,49.56
3387,Galatasaray (29205),Faul,5194.27,5206.27,2,45.93,2.4
3388,Caykur Rizespor (62850),Yapılan Fauller,5194.27,5206.27,2,45.93,2.4
3389,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5200.27,5212.27,2,56.8,64.81
3390,Caykur Rizespor (62850),Paslar adresi bulanlar,5200.27,5212.27,2,56.8,64.81
3391,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5203.27,5215.27,2,43.54,53.9
3392,Caykur Rizespor (62850),Paslar adresi bulanlar,5203.27,5215.27,2,43.54,53.9
3393,Caykur Rizespor (62850),Set Hücumları,5204.27,5224.27,2,56.8,64.81
3394,Caykur Rizespor (62850),Başarılı İleri Paslar,5209.27,5221.27,2,19.52,31.15
3395,Caykur Rizespor (62850),Paslar adresi bulanlar,5209.27,5221.27,2,19.52,31.15
3396,Caykur Rizespor (62850),Uzun Kale Vuruşları (40+ mt),5209.27,5221.27,2,19.52,31.15
3397,Caykur Rizespor (62850),Uzun paslar,5209.27,5221.27,2,19.52,31.15
3398,Caykur Rizespor (62850),İsabetli İlerletici Paslar,5209.27,5221.27,2,19.52,31.15
3399,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5212.27,5224.27,2,54.89,7.48
3400,Caykur Rizespor (62850),Paslar adresi bulanlar,5212.27,5224.27,2,54.89,7.48
3401,Galatasaray (29205),Başarılı Top Kapma,5216.27,5228.27,2,46.88,37.11
3402,Galatasaray (29205),Başarılı İkili Mücadeleler,5216.27,5228.27,2,46.88,37.11
3403,Caykur Rizespor (62850),Başarısız İkili Mücadeleler,5216.27,5228.27,2,46.88,37.11
3404,Galatasaray (29205),Geri Kazanılan Toplar,5216.27,5228.27,2,46.88,37.11
3405,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5216.27,5228.27,2,46.88,37.11
3406,Galatasaray (29205),Paslar adresi bulanlar,5216.27,5228.27,2,46.88,37.11
3407,Caykur Rizespor (62850),Top Kaybı,5216.27,5228.27,2,58.12,30.89
3408,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5218.27,5230.27,2,47.0,45.0
3409,Galatasaray (29205),Paslar adresi bulanlar,5218.27,5230.27,2,47.0,45.0
3410,Galatasaray (29205),Kontra Ataklar,5220.27,5229.27,2,46.88,37.11
3411,Caykur Rizespor (62850),Başarılı Top Kapma,5221.27,5233.27,2,41.87,38.91
3412,Caykur Rizespor (62850),Başarılı İkili Mücadeleler,5221.27,5233.27,2,41.87,38.91
3413,Galatasaray (29205),Başarısız İkili Mücadeleler,5221.27,5233.27,2,41.87,38.91
3414,Caykur Rizespor (62850),Geri Kazanılan Toplar,5221.27,5233.27,2,41.87,38.91
3415,Galatasaray (29205),Top Kaybı,5221.27,5233.27,2,63.13,29.09
3416,Caykur Rizespor (62850),Başarılı İleri Paslar,5226.27,5238.27,2,32.66,24.45
3417,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5226.27,5238.27,2,32.66,24.45
3418,Caykur Rizespor (62850),Paslar adresi bulanlar,5226.27,5238.27,2,32.66,24.45
3419,Caykur Rizespor (62850),Başarısız İleri Paslar,5227.27,5239.27,2,37.21,29.31
3420,Caykur Rizespor (62850),Başarısız İlerletici Paslar,5227.27,5239.27,2,37.21,29.31
3421,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5227.27,5239.27,2,37.21,29.31
3422,Caykur Rizespor (62850),Top Kaybı,5227.27,5239.27,2,73.89,33.65
3423,Caykur Rizespor (62850),İsabetsiz paslar,5227.27,5239.27,2,37.21,29.31
3424,Galatasaray (29205),Geri Kazanılan Toplar,5232.27,5244.27,2,31.11,34.35
3425,Galatasaray (29205),Başarılı İleri Paslar,5235.27,5247.27,2,27.77,37.37
3426,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5235.27,5247.27,2,27.77,37.37
3427,Galatasaray (29205),Paslar adresi bulanlar,5235.27,5247.27,2,27.77,37.37
3428,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5237.27,5249.27,2,47.0,34.09
3429,Galatasaray (29205),Paslar adresi bulanlar,5237.27,5249.27,2,47.0,34.09
3430,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5240.27,5252.27,2,23.94,37.51
3431,Galatasaray (29205),Paslar adresi bulanlar,5240.27,5252.27,2,23.94,37.51
3432,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5242.27,5254.27,2,9.84,24.09
3433,Galatasaray (29205),Paslar adresi bulanlar,5242.27,5254.27,2,9.84,24.09
3434,Galatasaray (29205),Başarılı İleri Paslar,5244.27,5256.27,2,11.75,9.76
3435,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5244.27,5256.27,2,11.75,9.76
3436,Galatasaray (29205),Paslar adresi bulanlar,5244.27,5256.27,2,11.75,9.76
3437,Caykur Rizespor (62850),Faul,5246.27,5258.27,2,81.66,64.16
3438,Galatasaray (29205),Yapılan Fauller,5246.27,5258.27,2,81.66,64.16
3439,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5251.27,5263.27,2,22.75,3.71
3440,Galatasaray (29205),Paslar adresi bulanlar,5251.27,5263.27,2,22.75,3.71
3441,Galatasaray (29205),Başarılı İleri Paslar,5253.27,5265.27,2,25.97,20.94
3442,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5253.27,5265.27,2,25.97,20.94
3443,Galatasaray (29205),Paslar adresi bulanlar,5253.27,5265.27,2,25.97,20.94
3444,Galatasaray (29205),Set Hücumları,5255.27,5271.27,2,22.75,3.71
3445,Galatasaray (29205),Başarılı İleri Paslar,5257.27,5269.27,2,46.53,28.7
3446,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5257.27,5269.27,2,46.53,28.7
3447,Galatasaray (29205),Paslar adresi bulanlar,5257.27,5269.27,2,46.53,28.7
3448,Galatasaray (29205),Başarılı İleri Paslar,5260.27,5272.27,2,67.56,25.54
3449,Galatasaray (29205),Ceza sahasına / İsabetli,5260.27,5272.27,2,67.56,25.54
3450,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5260.27,5272.27,2,67.56,25.54
3451,Galatasaray (29205),Paslar adresi bulanlar,5260.27,5272.27,2,67.56,25.54
3452,Galatasaray (29205),İsabetli İlerletici Paslar,5260.27,5272.27,2,67.56,25.54
3453,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5262.27,5274.27,2,90.86,15.28
3454,Galatasaray (29205),Top Kaybı,5262.27,5274.27,2,96.23,35.14
3455,Galatasaray (29205),İsabetsiz paslar,5262.27,5274.27,2,90.86,15.28
3456,Caykur Rizespor (62850),Başarılı İleri Paslar,5263.27,5275.27,2,8.29,31.68
3457,Caykur Rizespor (62850),Geri Kazanılan Toplar,5263.27,5275.27,2,8.29,31.68
3458,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5263.27,5275.27,2,8.29,31.68
3459,Caykur Rizespor (62850),Paslar adresi bulanlar,5263.27,5275.27,2,8.29,31.68
3460,Caykur Rizespor (62850),İsabetli İlerletici Paslar,5263.27,5275.27,2,8.29,31.68
3461,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5267.27,5279.27,2,29.56,63.24
3462,Caykur Rizespor (62850),Paslar adresi bulanlar,5267.27,5279.27,2,29.56,63.24
3463,Caykur Rizespor (62850),Kontra Ataklar,5267.27,5285.27,2,8.29,31.68
3464,Caykur Rizespor (62850),Top Taşıma,5268.27,5280.27,2,27.89,59.03
3465,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5273.27,5285.27,2,48.2,57.19
3466,Caykur Rizespor (62850),Paslar adresi bulanlar,5273.27,5285.27,2,48.2,57.19
3467,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5275.27,5287.27,2,47.72,63.5
3468,Caykur Rizespor (62850),Paslar adresi bulanlar,5275.27,5287.27,2,47.72,63.5
3469,Caykur Rizespor (62850),Başarılı İleri Paslar,5276.27,5288.27,2,49.15,43.25
3470,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5276.27,5288.27,2,49.15,43.25
3471,Caykur Rizespor (62850),Paslar adresi bulanlar,5276.27,5288.27,2,49.15,43.25
3472,Caykur Rizespor (62850),İsabetli İlerletici Paslar,5276.27,5288.27,2,49.15,43.25
3473,Galatasaray (29205),Faul,5277.27,5289.27,2,55.61,27.12
3474,Caykur Rizespor (62850),Yapılan Fauller,5277.27,5289.27,2,55.61,27.12
3475,Galatasaray (29205),Başarılı İkili Mücadeleler,5299.27,5311.27,2,25.26,19.1
3476,Caykur Rizespor (62850),Başarısız İkili Mücadeleler,5299.27,5311.27,2,25.26,19.1
3477,Galatasaray (29205),Başarılı İleri Paslar,5302.27,5314.27,2,23.94,14.89
3478,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5302.27,5314.27,2,23.94,14.89
3479,Galatasaray (29205),Paslar adresi bulanlar,5302.27,5314.27,2,23.94,14.89
3480,Galatasaray (29205),Set Hücumları,5303.27,5321.27,2,25.26,19.1
3481,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5305.27,5317.27,2,40.67,26.2
3482,Galatasaray (29205),Paslar adresi bulanlar,5305.27,5317.27,2,40.67,26.2
3483,Galatasaray (29205),Top Taşıma,5307.27,5319.27,2,46.05,51.05
3484,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5311.27,5323.27,2,76.88,48.55
3485,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5311.27,5323.27,2,78.55,45.13
3486,Galatasaray (29205),Paslar adresi bulanlar,5311.27,5323.27,2,76.88,48.55
3487,Galatasaray (29205),Top Kaybı,5311.27,5323.27,2,76.76,39.35
3488,Galatasaray (29205),İsabetsiz paslar,5311.27,5323.27,2,78.55,45.13
3489,Caykur Rizespor (62850),Başarılı İleri Paslar,5313.27,5325.27,2,28.24,28.65
3490,Caykur Rizespor (62850),Geri Kazanılan Toplar,5313.27,5325.27,2,28.24,28.65
3491,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5313.27,5325.27,2,28.24,28.65
3492,Caykur Rizespor (62850),Paslar adresi bulanlar,5313.27,5325.27,2,28.24,28.65
3493,Caykur Rizespor (62850),Set Hücumları,5317.27,5333.27,2,28.24,28.65
3494,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5318.27,5330.27,2,45.57,20.9
3495,Caykur Rizespor (62850),Paslar adresi bulanlar,5318.27,5330.27,2,45.57,20.9
3496,Caykur Rizespor (62850),Başarılı İleri Paslar,5321.27,5333.27,2,47.84,23.13
3497,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5321.27,5333.27,2,47.84,23.13
3498,Caykur Rizespor (62850),Paslar adresi bulanlar,5321.27,5333.27,2,47.84,23.13
3499,Caykur Rizespor (62850),İsabetli İlerletici Paslar,5321.27,5333.27,2,47.84,23.13
3500,Galatasaray (29205),Faul,5325.27,5337.27,2,47.72,55.26
3501,Caykur Rizespor (62850),Yapılan Fauller,5325.27,5337.27,2,47.72,55.26
3502,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5329.27,5341.27,2,46.76,12.09
3503,Caykur Rizespor (62850),Paslar adresi bulanlar,5329.27,5341.27,2,46.76,12.09
3504,Caykur Rizespor (62850),Başarılı İleri Paslar,5332.27,5344.27,2,53.34,24.31
3505,Caykur Rizespor (62850),Paslar adresi bulanlar,5332.27,5344.27,2,53.34,24.31
3506,Caykur Rizespor (62850),Uzun Kale Vuruşları (40+ mt),5332.27,5344.27,2,53.34,24.31
3507,Caykur Rizespor (62850),Uzun paslar,5332.27,5344.27,2,53.34,24.31
3508,Caykur Rizespor (62850),İsabetli İlerletici Paslar,5332.27,5344.27,2,53.34,24.31
3509,Caykur Rizespor (62850),Set Hücumları,5333.27,5361.27,2,46.76,12.09
3510,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5339.27,5351.27,2,85.48,60.08
3511,Caykur Rizespor (62850),Paslar adresi bulanlar,5339.27,5351.27,2,85.48,60.08
3512,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5343.27,5355.27,2,69.83,56.79
3513,Caykur Rizespor (62850),Paslar adresi bulanlar,5343.27,5355.27,2,69.83,56.79
3514,Caykur Rizespor (62850),Başarısız Uzun Toplar,5346.27,5358.27,2,56.2,44.04
3515,Caykur Rizespor (62850),Başarısız İleri Paslar,5346.27,5358.27,2,56.2,44.04
3516,Caykur Rizespor (62850),Başarısız İlerletici Paslar,5346.27,5358.27,2,56.2,44.04
3517,Caykur Rizespor (62850),Top Kaybı,5346.27,5358.27,2,105.0,4.72
3518,Caykur Rizespor (62850),Uzun Kale Vuruşları (40+ mt),5346.27,5358.27,2,56.2,44.04
3519,Caykur Rizespor (62850),İsabetsiz paslar,5346.27,5358.27,2,56.2,44.04
3520,Galatasaray (29205),Başarısız Uzun Toplar,5385.27,5397.27,2,8.77,33.69
3521,Galatasaray (29205),Başarısız İleri Paslar,5385.27,5397.27,2,8.77,33.69
3522,Galatasaray (29205),Başarısız İlerletici Paslar,5385.27,5397.27,2,8.77,33.69
3523,Galatasaray (29205),Uzun Kale Vuruşları (40+ mt),5385.27,5397.27,2,8.77,33.69
3524,Galatasaray (29205),İsabetsiz paslar,5385.27,5397.27,2,8.77,33.69
3525,Caykur Rizespor (62850),Başarılı İleri Paslar,5388.27,5400.27,2,33.02,43.91
3526,Caykur Rizespor (62850),Kısa Kale Vuruşları (0-10 mt),5388.27,5400.27,2,33.02,43.91
3527,Caykur Rizespor (62850),Paslar adresi bulanlar,5388.27,5400.27,2,33.02,43.91
3528,Galatasaray (29205),Set Hücumları,5389.27,5408.27,2,8.77,33.69
3529,Caykur Rizespor (62850),Başarısız İleri Paslar,5390.27,5402.27,2,38.52,40.22
3530,Caykur Rizespor (62850),Başarısız İlerletici Paslar,5390.27,5402.27,2,38.52,40.22
3531,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5390.27,5402.27,2,38.52,40.22
3532,Caykur Rizespor (62850),İsabetsiz paslar,5390.27,5402.27,2,38.52,40.22
3533,Galatasaray (29205),Başarılı İleri Paslar,5392.27,5404.27,2,49.15,32.77
3534,Galatasaray (29205),Orta Mesafeli Kale Vuruşları (10-40 mt),5392.27,5404.27,2,49.15,32.77
3535,Galatasaray (29205),Paslar adresi bulanlar,5392.27,5404.27,2,49.15,32.77
3536,Galatasaray (29205),İsabetli İlerletici Paslar,5392.27,5404.27,2,49.15,32.77
3537,Galatasaray (29205),Top Taşıma,5396.27,5408.27,2,75.68,18.31
3538,Galatasaray (29205),Kısa Kale Vuruşları (0-10 mt),5399.27,5411.27,2,102.68,19.36
3539,Galatasaray (29205),Top Kaybı,5399.27,5411.27,2,102.33,21.2
3540,Galatasaray (29205),İsabetsiz paslar,5399.27,5411.27,2,102.68,19.36
3541,Caykur Rizespor (62850),Geri Kazanılan Toplar,5400.27,5412.27,2,2.67,46.8
3542,Caykur Rizespor (62850),Başarılı İleri Paslar,5402.27,5414.27,2,12.59,58.76
3543,Caykur Rizespor (62850),Orta Mesafeli Kale Vuruşları (10-40 mt),5402.27,5414.27,2,12.59,58.76
