ID;start;end;code;team;action;half;pos_x;pos_y
2365;4334.27;4351.27;20. Qazim Laçi (808862) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;60.51;51.91
2366;4334.27;4351.27;37. Taha Şahin (1275421) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;60.51;51.91
2367;4334.27;4351.27;54. Mithat Pala (1108032) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;60.51;51.91
2368;4337.27;4349.27;20. Qazim Laçi (808862) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;68.75;32.45
2369;4339.27;4351.27;37. Taha Şahin (1275421) - Top Taşıma;Caykur Rizespor (62850);Top Taşıma;2;77.47;8.65
2370;4342.27;4354.27;37. Taha Şahin (1275421) - 3. Bölgede Başarılı Dripling;Caykur Rizespor (62850);3. Bölgede Başarılı Dripling;2;86.32;16.67
2371;4342.27;4354.27;37. Taha Şahin (1275421) - Başarılı driplingler;Caykur Rizespor (62850);Başarılı driplingler;2;86.32;16.67
2372;4342.27;4354.27;37. Taha Şahin (1275421) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;2;86.32;16.67
2373;4342.27;4354.27;4. Ismail Jakobs (673189) - Başarısız Top Kapma;Galatasaray (29205);Başarısız Top Kapma;2;86.32;16.67
2374;4342.27;4354.27;4. Ismail Jakobs (673189) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;2;86.32;16.67
2375;4343.27;4355.27;42. Abdülkerim Bardakcı (126526) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;7.81;38.84
2376;4343.27;4355.27;37. Taha Şahin (1275421) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;97.19;29.16
2377;4343.27;4355.27;37. Taha Şahin (1275421) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;94.2;17.59
2378;4350.27;4362.27;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;95.75;0.0
2379;4353.27;4365.27;4. Attila Mocsi (981916) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;73.29;6.15
2380;4353.27;4365.27;4. Attila Mocsi (981916) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;73.29;6.15
2381;4353.27;4365.27;4. Attila Mocsi (981916) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;73.29;6.15
2382;4354.27;4362.27;4. Attila Mocsi (981916) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;95.75;0.0
2383;4354.27;4362.27;37. Taha Şahin (1275421) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;95.75;0.0
2384;4409.27;4421.27;4. Attila Mocsi (981916) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;41.27;12.73
2385;4409.27;4421.27;4. Attila Mocsi (981916) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;41.27;12.73
2386;4409.27;4421.27;4. Attila Mocsi (981916) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;41.27;12.73
2387;4411.27;4423.27;17. Adedire Mebude (101365) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;60.63;6.94
2388;4413.27;4445.27;3. Samet Akaydin (26800) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;41.27;12.73
2389;4413.27;4445.27;4. Attila Mocsi (981916) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;41.27;12.73
2390;4413.27;4445.27;14. Taylan Antalyalı (74432) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;41.27;12.73
2391;4413.27;4445.27;17. Adedire Mebude (101365) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;41.27;12.73
2392;4413.27;4445.27;20. Qazim Laçi (808862) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;41.27;12.73
2393;4413.27;4445.27;37. Taha Şahin (1275421) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;41.27;12.73
2394;4414.27;4426.27;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;50.35;19.96
2395;4414.27;4426.27;14. Taylan Antalyalı (74432) - Uzun paslar;Caykur Rizespor (62850);Uzun paslar;2;50.35;19.96
2396;4418.27;4430.27;3. Samet Akaydin (26800) - Top Taşıma;Caykur Rizespor (62850);Top Taşıma;2;32.66;57.3
2397;4422.27;4434.27;3. Samet Akaydin (26800) - Başarılı driplingler;Caykur Rizespor (62850);Başarılı driplingler;2;45.93;48.49
2398;4422.27;4434.27;3. Samet Akaydin (26800) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;2;45.93;48.49
2399;4422.27;4434.27;11. Yunus Akgün (27735) - Başarısız Top Kapma;Galatasaray (29205);Başarısız Top Kapma;2;45.93;48.49
2400;4422.27;4434.27;11. Yunus Akgün (27735) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;2;45.93;48.49
2401;4424.27;4436.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;54.41;47.18
2402;4428.27;4440.27;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;44.73;42.58
2403;4429.27;4441.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;48.2;36.66
2404;4431.27;4443.27;4. Attila Mocsi (981916) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;39.36;21.27
2405;4431.27;4443.27;4. Attila Mocsi (981916) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;39.36;21.27
2406;4431.27;4443.27;4. Attila Mocsi (981916) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;39.36;21.27
2407;4433.27;4445.27;37. Taha Şahin (1275421) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;58.47;8.78
2408;4433.27;4445.27;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;58.47;8.78
2409;4433.27;4445.27;37. Taha Şahin (1275421) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;58.47;8.78
2410;4435.27;4447.27;20. Qazim Laçi (808862) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;2;67.56;18.38
2411;4435.27;4447.27;20. Qazim Laçi (808862) - Başarısız İlerletici Paslar;Caykur Rizespor (62850);Başarısız İlerletici Paslar;2;67.56;18.38
2412;4435.27;4447.27;20. Qazim Laçi (808862) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;79.15;32.19
2413;4435.27;4447.27;20. Qazim Laçi (808862) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;67.56;18.38
2414;4437.27;4449.27;6. Davinson Sánchez (1647732) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;25.85;35.81
2415;4438.27;4450.27;6. Davinson Sánchez (1647732) - Başarılı driplingler;Galatasaray (29205);Başarılı driplingler;2;28.0;37.39
2416;4438.27;4450.27;6. Davinson Sánchez (1647732) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;2;28.0;37.39
2417;4438.27;4450.27;17. Adedire Mebude (101365) - Başarısız Top Kapma;Caykur Rizespor (62850);Başarısız Top Kapma;2;28.0;37.39
2418;4438.27;4450.27;17. Adedire Mebude (101365) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;2;28.0;37.39
2419;4440.27;4452.27;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;33.26;38.97
2420;4440.27;4452.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;33.26;38.97
2421;4442.27;4454.27;77. Noa Lang (815422) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;48.44;38.57
2422;4442.27;4454.27;77. Noa Lang (815422) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;48.44;38.57
2423;4442.27;4459.27;6. Davinson Sánchez (1647732) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;28.0;37.39
2424;4442.27;4459.27;45. Victor Osimhen (1093704) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;28.0;37.39
2425;4442.27;4459.27;53. Barış Alper Yılmaz (1589859) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;28.0;37.39
2426;4442.27;4459.27;77. Noa Lang (815422) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;28.0;37.39
2427;4444.27;4456.27;45. Victor Osimhen (1093704) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;50.71;27.66
2428;4444.27;4456.27;45. Victor Osimhen (1093704) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;50.71;27.66
2429;4444.27;4456.27;45. Victor Osimhen (1093704) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;50.71;27.66
2430;4446.27;4458.27;53. Barış Alper Yılmaz (1589859) - Top Taşıma;Galatasaray (29205);Top Taşıma;2;71.5;6.62
2431;4450.27;4462.27;53. Barış Alper Yılmaz (1589859) - Top Kaybı;Galatasaray (29205);Top Kaybı;2;97.91;34.5
2432;4450.27;4462.27;53. Barış Alper Yılmaz (1589859) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;2;100.53;16.88
2433;4451.27;4463.27;3. Samet Akaydin (26800) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;2;5.3;39.81
2434;4451.27;4463.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;5.3;39.81
2435;4455.27;4475.27;3. Samet Akaydin (26800) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;5.3;39.81
2436;4455.27;4475.27;14. Taylan Antalyalı (74432) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;5.3;39.81
2437;4455.27;4475.27;37. Taha Şahin (1275421) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;5.3;39.81
2438;4455.27;4475.27;54. Mithat Pala (1108032) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;5.3;39.81
2439;4457.27;4469.27;54. Mithat Pala (1108032) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;28.6;59.54
2440;4460.27;4472.27;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;36.01;44.15
2441;4462.27;4474.27;37. Taha Şahin (1275421) - Top Taşıma;Caykur Rizespor (62850);Top Taşıma;2;37.33;26.8
2442;4466.27;4478.27;37. Taha Şahin (1275421) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;2;61.34;16.54
2443;4466.27;4478.27;37. Taha Şahin (1275421) - Başarısız İlerletici Paslar;Caykur Rizespor (62850);Başarısız İlerletici Paslar;2;61.34;16.54
2444;4466.27;4478.27;37. Taha Şahin (1275421) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;82.37;15.36
2445;4466.27;4478.27;37. Taha Şahin (1275421) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;61.34;16.54
2446;4467.27;4479.27;4. Ismail Jakobs (673189) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;22.63;52.64
2447;4470.27;4482.27;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;20.36;64.74
2448;4472.27;4484.27;42. Abdülkerim Bardakcı (126526) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;11.64;58.17
2449;4472.27;4484.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;11.64;58.17
2450;4474.27;4520.27;4. Ismail Jakobs (673189) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2451;4474.27;4520.27;7. Roland Sallai (1282353) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2452;4474.27;4520.27;8. Gabriel Sara (533884) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2453;4474.27;4520.27;11. Yunus Akgün (27735) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2454;4474.27;4520.27;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2455;4474.27;4520.27;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2456;4474.27;4520.27;45. Victor Osimhen (1093704) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2457;4474.27;4520.27;53. Barış Alper Yılmaz (1589859) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2458;4474.27;4520.27;77. Noa Lang (815422) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;20.36;64.74
2459;4474.27;4520.27;4. Ismail Jakobs (673189) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2460;4474.27;4520.27;7. Roland Sallai (1282353) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2461;4474.27;4520.27;8. Gabriel Sara (533884) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2462;4474.27;4520.27;11. Yunus Akgün (27735) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2463;4474.27;4520.27;34. Lucas Torreira (1469956) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2464;4474.27;4520.27;42. Abdülkerim Bardakcı (126526) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2465;4474.27;4520.27;45. Victor Osimhen (1093704) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2466;4474.27;4520.27;53. Barış Alper Yılmaz (1589859) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2467;4474.27;4520.27;77. Noa Lang (815422) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;20.36;64.74
2468;4477.27;4489.27;34. Lucas Torreira (1469956) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;32.9;41.07
2469;4477.27;4489.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;32.9;41.07
2470;4479.27;4491.27;11. Yunus Akgün (27735) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;43.18;31.47
2471;4480.27;4492.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;36.49;35.55
2472;4484.27;4496.27;7. Roland Sallai (1282353) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;37.56;8.33
2473;4484.27;4496.27;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;37.56;8.33
2474;4484.27;4496.27;7. Roland Sallai (1282353) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;37.56;8.33
2475;4488.27;4500.27;53. Barış Alper Yılmaz (1589859) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;51.9;3.2
2476;4493.27;4505.27;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;32.9;10.83
2477;4497.27;4509.27;8. Gabriel Sara (533884) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;41.87;28.97
2478;4497.27;4509.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;41.87;28.97
2479;4499.27;4511.27;11. Yunus Akgün (27735) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;49.39;35.68
2480;4501.27;4513.27;4. Ismail Jakobs (673189) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;46.53;54.22
2481;4501.27;4513.27;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;46.53;54.22
2482;4501.27;4513.27;4. Ismail Jakobs (673189) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;46.53;54.22
2483;4503.27;4515.27;77. Noa Lang (815422) - Top Taşıma;Galatasaray (29205);Top Taşıma;2;60.98;63.95
2484;4508.27;4520.27;77. Noa Lang (815422) - Gol Pozisyonları;Galatasaray (29205);Gol Pozisyonları;2;73.65;45.15
2485;4508.27;4520.27;77. Noa Lang (815422) - Gol pasları;Galatasaray (29205);Gol pasları;2;73.65;45.15
2486;4508.27;4520.27;77. Noa Lang (815422) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;73.65;45.15
2487;4509.27;4521.27;45. Victor Osimhen (1093704) - 3. Bölgede Başarılı Dripling;Galatasaray (29205);3. Bölgede Başarılı Dripling;2;84.04;38.57
2488;4509.27;4521.27;45. Victor Osimhen (1093704) - Başarılı driplingler;Galatasaray (29205);Başarılı driplingler;2;84.04;38.57
2489;4509.27;4521.27;45. Victor Osimhen (1093704) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;2;84.04;38.57
2490;4509.27;4521.27;3. Samet Akaydin (26800) - Başarısız Top Kapma;Caykur Rizespor (62850);Başarısız Top Kapma;2;84.04;38.57
2491;4509.27;4521.27;3. Samet Akaydin (26800) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;2;84.04;38.57
2492;4511.27;4523.27;45. Victor Osimhen (1093704) - 3. Bölgede Başarılı Dripling;Galatasaray (29205);3. Bölgede Başarılı Dripling;2;93.01;38.44
2493;4511.27;4523.27;45. Victor Osimhen (1093704) - Başarılı driplingler;Galatasaray (29205);Başarılı driplingler;2;93.01;38.44
2494;4511.27;4523.27;45. Victor Osimhen (1093704) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;2;93.01;38.44
2495;4512.27;4524.27;45. Victor Osimhen (1093704) - Gol;Galatasaray (29205);Gol;2;103.64;40.28
2496;4512.27;4524.27;3. Samet Akaydin (26800) - Gollük hatalar;Caykur Rizespor (62850);Gollük hatalar;2;1.36;27.72
2497;4512.27;4524.27;45. Victor Osimhen (1093704) - Pozisyonlar;Galatasaray (29205);Pozisyonlar;2;103.64;40.28
2498;4512.27;4524.27;45. Victor Osimhen (1093704) - İsabetli Şut;Galatasaray (29205);İsabetli Şut;2;103.64;40.28
2499;4641.27;4653.27;19. Frantzdy Pierrot (1154344) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;52.02;33.9
2500;4643.27;4655.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;35.89;42.84
2501;4646.27;4658.27;4. Attila Mocsi (981916) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;26.57;22.33
2502;4649.27;4661.27;37. Taha Şahin (1275421) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;2;26.69;4.71
2503;4649.27;4661.27;7. Roland Sallai (1282353) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;75.92;63.56
2504;4649.27;4661.27;7. Roland Sallai (1282353) - Rakip sahada geri kazanılan toplar;Galatasaray (29205);Rakip sahada geri kazanılan toplar;2;75.92;63.56
2505;4649.27;4661.27;37. Taha Şahin (1275421) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;29.08;4.44
2506;4649.27;4661.27;37. Taha Şahin (1275421) - Top kayıpları / kendi yarı sahasında;Caykur Rizespor (62850);Top kayıpları / kendi yarı sahasında;2;29.08;4.44
2507;4649.27;4661.27;37. Taha Şahin (1275421) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;26.69;4.71
2508;4653.27;4665.27;45. Victor Osimhen (1093704) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;82.97;59.88
2509;4654.27;4666.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;77.47;54.62
2510;4655.27;4663.27;8. Gabriel Sara (533884) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;83.69;58.17
2511;4655.27;4663.27;34. Lucas Torreira (1469956) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;83.69;58.17
2512;4655.27;4663.27;45. Victor Osimhen (1093704) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;2;83.69;58.17
2513;4655.27;4667.27;34. Lucas Torreira (1469956) - 3. Bölgede Başarısız Paslar;Galatasaray (29205);3. Bölgede Başarısız Paslar;2;74.49;45.54
2514;4655.27;4667.27;7. Valentin Mihăilă (967060) - Başarılı Top Kapma;Caykur Rizespor (62850);Başarılı Top Kapma;2;74.49;45.54
2515;4655.27;4667.27;7. Valentin Mihăilă (967060) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;2;74.49;45.54
2516;4655.27;4667.27;34. Lucas Torreira (1469956) - Başarısız Driplingler;Galatasaray (29205);Başarısız Driplingler;2;74.49;45.54
2517;4655.27;4667.27;34. Lucas Torreira (1469956) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;2;74.49;45.54
2518;4655.27;4667.27;7. Valentin Mihăilă (967060) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;2;30.51;22.46
2519;4655.27;4667.27;34. Lucas Torreira (1469956) - Top Kaybı;Galatasaray (29205);Top Kaybı;2;74.49;45.54
2520;4656.27;4668.27;37. Taha Şahin (1275421) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;18.57;20.48
2521;4656.27;4668.27;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;18.57;20.48
2522;4656.27;4668.27;37. Taha Şahin (1275421) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;18.57;20.48
2523;4659.27;4671.27;19. Frantzdy Pierrot (1154344) - Kötü top kontrolü;Caykur Rizespor (62850);Kötü top kontrolü;2;50.11;28.77
2524;4659.27;4671.27;19. Frantzdy Pierrot (1154344) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;50.11;28.77
2525;4659.27;4671.27;19. Frantzdy Pierrot (1154344) - Top kayıpları / kendi yarı sahasında;Caykur Rizespor (62850);Top kayıpları / kendi yarı sahasında;2;50.11;28.77
2526;4661.27;4673.27;42. Abdülkerim Bardakcı (126526) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;56.32;47.25
2527;4661.27;4673.27;42. Abdülkerim Bardakcı (126526) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;56.32;47.25
2528;4661.27;4673.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;56.32;47.25
2529;4661.27;4673.27;42. Abdülkerim Bardakcı (126526) - Rakip sahada geri kazanılan toplar;Galatasaray (29205);Rakip sahada geri kazanılan toplar;2;56.32;47.25
2530;4661.27;4673.27;42. Abdülkerim Bardakcı (126526) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;56.32;47.25
2531;4665.27;4704.27;4. Ismail Jakobs (673189) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;56.32;47.25
2532;4665.27;4704.27;7. Roland Sallai (1282353) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;56.32;47.25
2533;4665.27;4704.27;8. Gabriel Sara (533884) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;56.32;47.25
2534;4665.27;4704.27;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;56.32;47.25
2535;4667.27;4679.27;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;74.37;63.16
2536;4670.27;4682.27;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;53.93;59.09
2537;4677.27;4689.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;36.73;41.6
2538;4680.27;4692.27;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;42.82;60.53
2539;4681.27;4693.27;8. Gabriel Sara (533884) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;44.61;50.67
2540;4683.27;4695.27;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;35.77;57.25
2541;4696.27;4708.27;3. Samet Akaydin (26800) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;2;41.75;45.86
2542;4696.27;4708.27;45. Victor Osimhen (1093704) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;2;41.75;45.86
2543;4696.27;4708.27;3. Samet Akaydin (26800) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;2;41.75;45.86
2544;4696.27;4708.27;45. Victor Osimhen (1093704) - Top Kaybı;Galatasaray (29205);Top Kaybı;2;63.25;22.14
2545;4697.27;4709.27;4. Attila Mocsi (981916) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;38.52;45.73
